fetched_at,genre,country,rank,app_name,developer,apple_app_id
2026-08-29T13:53:40.994610+00:00,Word,us,23,Scrabble® GO – Fun with Words!,"Scopely, Inc.",1215933788
2026-08-29T13:53:40.994610+00:00,Word,us,24,Wordle!,Lion Studios Plus,1095569891
2026-08-29T13:53:40.994610+00:00,Word,us,25,Words With Friends Word Game,Zynga Inc.,1196764367
2026-08-30T11:46:15.924163+00:00,Action,us,1,Roblox,Roblox Corporation,431946152
2026-08-30T11:46:15.924163+00:00,Action,us,2,CubeAway - 3DPuzzle,"GOODROID,Inc.",6760325543
2026-08-30T11:46:15.924163+00:00,Action,us,3,Fortnite,Epic Games Inc.,6483539426
2026-08-30T11:46:15.924163+00:00,Action,us,4,Among Us!,InnerSloth LLC,1351168404
2026-08-30T11:46:15.924163+00:00,Action,us,5,Subway Surfers,Sybo Games ApS,512939461
2026-08-30T11:46:15.924163+00:00,Action,us,6,Call of Duty®: Mobile,"Activision Publishing, Inc.",1287282214
2026-08-30T11:46:15.924163+00:00,Action,us,7,Castle Busters,Voodoo,6746328263
2026-08-30T11:46:15.924163+00:00,Action,us,8,Paper.io 2,Voodoo,1423046460
2026-08-30T11:46:15.924163+00:00,Action,us,9,Arrow Pro 3D,Lumen Studio,6762267809
2026-08-30T11:46:15.924163+00:00,Action,us,10,Warline: Sniper Strike,Powerfantasy,6742809194
2026-08-30T11:46:15.924163+00:00,Action,us,11,Angry Birds 2,Rovio Entertainment Oyj,880047117
2026-08-30T11:46:15.924163+00:00,Action,us,12,Hole.io,Voodoo,1389111413
2026-08-30T11:46:15.924163+00:00,Action,us,13,Apex Hunter: Animal Shooting,CozyCraft,6761614488
2026-08-30T11:46:15.924163+00:00,Action,us,14,Clash Royale,Supercell,1053012308
2026-08-30T11:46:15.924163+00:00,Action,us,15,Brawl Stars,Supercell,1229016807
2026-08-30T11:46:15.924163+00:00,Action,us,16,Meta Horizon,"Meta Platforms, Inc.",1366478176
2026-08-30T11:46:15.924163+00:00,Action,us,17,Free Fire: 9th Anniversary,GARENA INTERNATIONAL I PRIVATE LIMITED,1300146617
2026-08-30T11:46:15.924163+00:00,Action,us,18,Level Devil - NOT A Troll Game,WebVentures B.V.,6477413486
2026-08-30T11:46:15.924163+00:00,Action,us,19,PUBG MOBILE,Tencent Mobile International Limited,1330123889
2026-08-30T11:46:15.924163+00:00,Action,us,20,Slow Mo Strike: Knives in Time,KAYAC Inc.,6791525847
2026-08-30T11:46:15.924163+00:00,Action,us,21,Clash of Clans,Supercell,529479190
2026-08-30T11:46:15.924163+00:00,Action,us,22,Plants vs. Zombies™,Electronic Arts,893677096
2026-08-30T11:46:15.924163+00:00,Action,us,23,Sniper 3D: Gun Shooting Games,Wildlife Studios,930574573
2026-08-30T11:46:15.924163+00:00,Action,us,24,Sunday City: Life Simulator,Kefir,6450834358
2026-08-30T11:46:15.924163+00:00,Action,us,25,eFootball™,KONAMI,1117270703
2026-08-30T11:46:15.924163+00:00,Adventure,us,1,Roblox,Roblox Corporation,431946152
2026-08-30T11:46:15.924163+00:00,Adventure,us,2,Fortnite,Epic Games Inc.,6483539426
2026-08-30T11:46:15.924163+00:00,Adventure,us,3,Coin Master,Moon Active,406889139
2026-08-30T11:46:15.924163+00:00,Adventure,us,4,Call of Duty®: Mobile,"Activision Publishing, Inc.",1287282214
2026-08-30T11:46:15.924163+00:00,Adventure,us,5,Meta Horizon,"Meta Platforms, Inc.",1366478176
2026-08-30T11:46:15.924163+00:00,Adventure,us,6,Toxic Love: Dark Boyfriends,KARAAGE GAMES LLC,6760453970
2026-08-30T11:46:15.924163+00:00,Adventure,us,7,Free Fire: 9th Anniversary,GARENA INTERNATIONAL I PRIVATE LIMITED,1300146617
2026-08-30T11:46:15.924163+00:00,Adventure,us,8,Level Devil - NOT A Troll Game,WebVentures B.V.,6477413486
2026-08-30T11:46:15.924163+00:00,Adventure,us,9,XP Hero,"Supercent, Inc.",6740618570
2026-08-30T11:46:15.924163+00:00,Adventure,us,10,Animals & Coins Adventure Game,Innplay Labs,1492722342
2026-08-30T11:46:15.924163+00:00,Adventure,us,11,Red Dead Redemption NETFLIX,"Netflix, Inc.",6743944297
2026-08-30T11:46:15.924163+00:00,Adventure,us,12,Doki Doki Literature Club!,Serenity Forge,6738281686
2026-08-30T11:46:15.924163+00:00,Adventure,us,13,The Sims™ FreePlay,Electronic Arts,466965151
2026-08-30T11:46:15.924163+00:00,Adventure,us,14,Plants vs. Zombies™ 2,PopCap,597986893
2026-08-30T11:46:15.924163+00:00,Adventure,us,15,Free Fire MAX,GARENA INTERNATIONAL I PRIVATE LIMITED,1480516829
2026-08-30T11:46:15.924163+00:00,Adventure,us,16,Marvel Contest of Champions,"Kabam Games, Inc.",896112560
2026-08-30T11:46:15.924163+00:00,Adventure,us,17,I Am Cat,Estoty,6740168334
2026-08-30T11:46:15.924163+00:00,Adventure,us,18,Hero Wars: Alliance Adventure,Nexters Global LTD,1158967485
2026-08-30T11:46:15.924163+00:00,Adventure,us,19,Rise Up! Protect the Balloon,AI Games FZ,1354452189
2026-08-30T11:46:15.924163+00:00,Adventure,us,20,We Are Warriors!,Lessmore GmbH,6466648550
2026-08-30T11:46:15.924163+00:00,Adventure,us,21,Cell Survivor - Shoot Defense,Snap Brain Games,6746465127
2026-08-30T11:46:15.924163+00:00,Adventure,us,22,Klondike Adventures: Farm Game,VIZOR APPS LTD,1127240206
2026-08-30T11:46:15.924163+00:00,Adventure,us,23,Genshin Impact,COGNOSPHERE PTE. LTD.,1517783697
2026-08-30T11:46:15.924163+00:00,Adventure,us,24,Super Fighter 3: Open City,Starplay Games,1659408861
2026-08-30T11:46:15.924163+00:00,Adventure,us,25,Temple Run 2,"Imangi Studios, LLC",572395608
2026-08-30T11:46:15.924163+00:00,Arcade,us,1,Meowdoku!,Oakever Games,6761760135
2026-08-30T11:46:15.924163+00:00,Arcade,us,2,Block Out! - Color Sort Puzzle,Grand Games A.Ş.,6752672568
2026-08-30T11:46:15.924163+00:00,Arcade,us,3,Magic Sort!,Grand Games A.Ş.,6499209744
2026-08-30T11:46:15.924163+00:00,Arcade,us,4,Bus Traffic Fever!,"GOODROID,Inc.",6759763476
2026-08-30T11:46:15.924163+00:00,Arcade,us,5,Car Evolve,Heseri Games Inc,6754464806
2026-08-30T11:46:15.924163+00:00,Arcade,us,6,Block Blast！,Hungry Studio,1617391485
2026-08-30T11:46:15.924163+00:00,Arcade,us,7,Gossip Harbor®: Merge & Story,Microfun Limited,1623318294
2026-08-30T11:46:15.924163+00:00,Arcade,us,8,Township,Playrix,638689075
2026-08-30T11:46:15.924163+00:00,Arcade,us,9,Amaze GO!,Oakever Games,6758326278
2026-08-30T11:46:15.924163+00:00,Arcade,us,10,Tasty Travels: Merge Game,Century Games Pte. Ltd.,6471045672
2026-08-30T11:46:15.924163+00:00,Arcade,us,11,Triumph Arcade,Triumph Arcade,1608987929
2026-08-30T11:46:15.924163+00:00,Arcade,us,12,Royal Match,Dream Games,1482155847
2026-08-30T11:46:15.924163+00:00,Arcade,us,13,Subway Surfers,Sybo Games ApS,512939461
2026-08-30T11:46:15.924163+00:00,Arcade,us,14,Jewel Coloring,Ta Ta Game Technology Limited,6759081967
2026-08-30T11:46:15.924163+00:00,Arcade,us,15,Royal Kingdom,Dream Games,1606549505
2026-08-30T11:46:15.924163+00:00,Arcade,us,16,Royal Smash! - Physics Puzzle,Cypher Games,6780891673
2026-08-30T11:46:15.924163+00:00,Arcade,us,17,Arrows – Puzzle Escape,Lessmore GmbH,6748397500
2026-08-30T11:46:15.924163+00:00,Arcade,us,18,Brain Puzzle 3: Crazy Mind,SmallStep Dev Team,6756482832
2026-08-30T11:46:15.924163+00:00,Arcade,us,19,Magic Tiles 3™: Piano Game,Amanotes Pte. Ltd.,1443446174
2026-08-30T11:46:15.924163+00:00,Arcade,us,20,Coin Master,Moon Active,406889139
2026-08-30T11:46:15.924163+00:00,Arcade,us,21,Candy Crush Saga,King,553834731
2026-08-30T11:46:15.924163+00:00,Arcade,us,22,Jelly Busters: Puzzle Game,Moon Active,6756058501
2026-08-30T11:46:15.924163+00:00,Arcade,us,23,Yarn Loop: Knit Puzzle,Combo Games,6755183085
2026-08-30T11:46:15.924163+00:00,Arcade,us,24,Block Crush！,Wonderful Studio,1638139403
2026-08-30T11:46:15.924163+00:00,Arcade,us,25,Paper.io 2,Voodoo,1423046460
2026-08-30T11:46:15.924163+00:00,Board,us,1,Vita Mahjong,Vita Studio,6468921495
2026-08-30T11:46:15.924163+00:00,Board,us,2,Mahjong Blast,Nebula Studio,6747492600
